bivio lugnano	IT	43.37386	12.20107	cortesa	IT	44.99749	10.97562	205.27940058909786
bivio lugnano	IT	43.37386	12.20107	san giovanni valle roveto inferiore	IT	41.82154	13.54455	204.65677461394148
bivio lugnano	IT	43.37386	12.20107	mozzano-toccana	IT	44.54035	10.26434	202.12032218460158
terenzano	IT	44.21264	10.14643	casa topi-gabrielli	IT	42.72833	11.65319	204.99221109377558
terenzano	IT	44.21264	10.14643	ronzinami	IT	42.75527	11.71469	205.58726785722106
terenzano	IT	44.21264	10.14643	borgarucci	IT	43.02966	12.07335	203.36601722307032
delli colli	IT	41.51617	13.68915	fonte vecchia	IT	43.33853	13.58017	202.83444891790103
delli colli	IT	41.51617	13.68915	badiola	IT	43.02609	12.31895	202.22920665091928
delli colli	IT	41.51617	13.68915	vignaie	IT	42.96654	12.14064	205.5605485379155
delli colli	IT	41.51617	13.68915	olevole	IT	42.86776	12.08367	200.1951044032232
delli colli	IT	41.51617	13.68915	civitanova alta	IT	43.31619	13.67978	200.15456945049505
delli colli	IT	41.51617	13.68915	santa maria in selva	IT	43.31957	13.39666	201.9608286741628
delli colli	IT	41.51617	13.68915	giuliodori	IT	43.36195	13.38277	206.77511018812976
ponteprimario	IT	40.66978	14.64316	case splendiani	IT	42.44835	14.18064	201.4764178899311
ponteprimario	IT	40.66978	14.64316	collefegato	IT	42.19475	13.24837	205.60062525464926
ponteprimario	IT	40.66978	14.64316	pian di frasso i	IT	41.62923	12.54834	205.2861255214567
ponteprimario	IT	40.66978	14.64316	colasante	IT	42.42308	13.87886	205.06875991658458
ponteprimario	IT	40.66978	14.64316	valdevarri	IT	42.15681	13.18503	205.23904148699492
ponteprimario	IT	40.66978	14.64316	pietrasecca	IT	42.13489	13.12677	206.23597835973194
ponteprimario	IT	40.66978	14.64316	tenuta pallavicini	IT	41.86291	12.75482	206.1717446867848
ponteprimario	IT	40.66978	14.64316	tussillo	IT	42.26736	13.53125	200.34484546576786
ponteprimario	IT	40.66978	14.64316	montagnanello	IT	41.67347	12.62416	202.51033077718915
ponteprimario	IT	40.66978	14.64316	casale castagnola	IT	41.63157	12.53824	206.1411608092031
ponteprimario	IT	40.66978	14.64316	mantiglia di ardea	IT	41.67685	12.61453	203.38631676580192
fenil nuovo	IT	45.36667	11.08333	castel rubbia	IT	45.89784	13.56927	202.1048299118165
fenil nuovo	IT	45.36667	11.08333	pratomagno	IT	47.05486	12.14135	204.60673945383303
fenil nuovo	IT	45.36667	11.08333	sorzento	IT	46.13948	13.49121	205.6231573534993
fenil nuovo	IT	45.36667	11.08333	area artigianale rupa	IT	45.90541	13.61137	205.46822083114634
fenil nuovo	IT	45.36667	11.08333	duino	IT	45.77342	13.60436	201.37345566377832
fenil nuovo	IT	45.36667	11.08333	weiher	IT	47.03572	12.09611	201.28852535436684
fenil nuovo	IT	45.36667	11.08333	brischis	IT	46.16753	13.48933	206.77165523962637
rigoso	IT	44.36895	10.13672	ca' ferrarese	IT	43.88589	12.56644	201.22042872213072
rigoso	IT	44.36895	10.13672	palazzo dei maschi	IT	43.76667	12.56667	205.35846309216845
rigoso	IT	44.36895	10.13672	aiole	IT	42.85468	11.55533	203.4510454249354
rigoso	IT	44.36895	10.13672	cornetto	IT	43.37367	12.25121	202.41824799471132
savalons	IT	46.06833	13.07056	cisari	IT	45.39754	10.65778	201.56367591323814
savalons	IT	46.06833	13.07056	raffa	IT	45.57047	10.52962	204.53170619148665
savalons	IT	46.06833	13.07056	parenza	IT	45.10907	10.79875	206.454635534779
savalons	IT	46.06833	13.07056	piavenna	IT	46.74275	10.56333	206.33769060432536
savalons	IT	46.06833	13.07056	borgovirgiliana	IT	45.15341	10.83134	201.69858751159066
savalons	IT	46.06833	13.07056	grole	IT	45.41025	10.58212	206.504394365321
savalons	IT	46.06833	13.07056	colombara florio	IT	45.40028	10.60342	205.3739339114989
savalons	IT	46.06833	13.07056	latteria san benedetto	IT	45.04797	10.94775	200.46044607604637
montegufoni	IT	43.66976	11.08922	fonte vecchia	IT	43.33853	13.58017	204.24094408636878
montegufoni	IT	43.66976	11.08922	san giovanni reatino	IT	42.34482	12.85409	205.6583770605681
montegufoni	IT	43.66976	11.08922	montelarco	IT	42.16339	12.48398	202.3706219971532
montegufoni	IT	43.66976	11.08922	montatteglia	IT	42.93333	13.38333	202.89357110817215
montegufoni	IT	43.66976	11.08922	fonte olivo	IT	43.47888	13.57498	201.36327302502164
montegufoni	IT	43.66976	11.08922	pippiete	IT	42.94746	13.38804	202.59469148690042
montegufoni	IT	43.66976	11.08922	ropaga	IT	42.89718	13.34745	201.9666901870607
san ginese	IT	43.81667	10.58333	passetto	IT	43.52968	13.05403	201.2472283250492
san ginese	IT	43.81667	10.58333	terzo la pieve basso	IT	42.79895	12.66378	202.82969134600947
san ginese	IT	43.81667	10.58333	localita bussi	IT	43.18069	12.92125	201.39067077001596
san ginese	IT	43.81667	10.58333	madonna del ponte	IT	42.31567	12.04005	204.59027774086138
canestrelle	IT	40.77021	15.75277	perez	IT	40.06311	18.01182	206.7705478468847
canestrelle	IT	40.77021	15.75277	villaggio santa rita	IT	40.12588	18.01182	204.13556120640126
case del gallo	IT	45.30244	7.50199	valle santa maria	IT	45.97835	9.93062	203.20695523291513
case del gallo	IT	45.30244	7.50199	piangaiano	IT	45.78877	9.99461	201.4934312911144
zana	IT	40.72005	14.84203	tubione	IT	42.10499	13.23483	204.1461577509801
zana	IT	40.72005	14.84203	vasca	IT	41.96557	13.04739	204.01786248746384
zana	IT	40.72005	14.84203	campo di carne	IT	41.55265	12.64114	206.2517056804885
zana	IT	40.72005	14.84203	le crete	IT	42.08436	13.23405	202.47869098546974
zana	IT	40.72005	14.84203	colasante	IT	42.42308	13.87886	205.61755535262938
zana	IT	40.72005	14.84203	tussillo	IT	42.26736	13.53125	203.76019595087635
porreta	IT	44.08697	10.32223	fonte avellana	IT	43.47136	12.72657	204.7985746651151
porreta	IT	44.08697	10.32223	ponte d'assi	IT	43.31027	12.57646	200.74004951045643
porreta	IT	44.08697	10.32223	molino malla	IT	43.72493	12.81986	204.09496829529496
porreta	IT	44.08697	10.32223	ansedonia	IT	42.40977	11.28365	202.09571193762287
porreta	IT	44.08697	10.32223	montevecchio	IT	43.51985	12.76976	206.28302271605125
porreta	IT	44.08697	10.32223	staccionato	IT	42.65454	11.93926	206.0335467206687
porreta	IT	44.08697	10.32223	castello delle forme	IT	42.97974	12.35617	205.03043523405603
porreta	IT	44.08697	10.32223	borghetto di fenigli	IT	43.56667	12.78333	205.72241130865459
porreta	IT	44.08697	10.32223	case monteromanesco	IT	43.83494	12.80824	200.93489359083787
pianlargo	IT	46.81581	11.20158	san zavedro	IT	45.06667	10.36667	204.92671871487545
pianlargo	IT	46.81581	11.20158	fornace maule	IT	45.02322	11.50412	200.69560658945898
pianlargo	IT	46.81581	11.20158	brolpasino	IT	45.12758	10.29477	200.37327044761392
pianlargo	IT	46.81581	11.20158	begliano	IT	45.81984	13.46586	206.1497271810822
pianlargo	IT	46.81581	11.20158	zorza	IT	45.00213	11.64507	204.56915555466384
pianlargo	IT	46.81581	11.20158	sette pozzi	IT	45.12195	10.11038	206.36183716396553
pianlargo	IT	46.81581	11.20158	cascina torrenuova e ca' de' frati	IT	45.17785	10.12608	200.18095418244917
pianlargo	IT	46.81581	11.20158	valcerere-dolfina	IT	45.15333	12.20913	200.57745766877193
pianlargo	IT	46.81581	11.20158	ca' de' bottoli	IT	45.06417	10.54882	201.20544978264581
pianlargo	IT	46.81581	11.20158	corte borgato	IT	45.05328	11.80005	201.3732437316817
tantlon	IT	44.25562	12.29567	montegambero	IT	42.44074	12.86035	206.90493839007837
tantlon	IT	44.25562	12.29567	repasto	IT	42.48333	12.76667	200.71246109845137
tantlon	IT	44.25562	12.29567	serra	IT	42.69511	13.53223	200.15712052515178
tantlon	IT	44.25562	12.29567	fioli	IT	42.64845	13.47132	202.33831911829716
tantlon	IT	44.25562	12.29567	zona artigianale industriale san carlo	IT	42.41583	12.54642	205.5777334871021
tantlon	IT	44.25562	12.29567	mallione	IT	42.44946	12.47751	201.37311413672683
tantlon	IT	44.25562	12.29567	verrico	IT	42.56141	13.21009	202.34789723920844
tantlon	IT	44.25562	12.29567	casale bottone	IT	42.53482	13.22501	205.54633555615507
giogo	IT	45.69172	9.97757	autoporto	IT	45.73615	7.36775	202.6799408916755
giogo	IT	45.69172	9.97757	morgonaz	IT	45.76047	7.38926	201.05151369093522
giogo	IT	45.69172	9.97757	cretallaz	IT	45.76161	7.37741	201.9733527194202
giogo	IT	45.69172	9.97757	frissoniere	IT	45.74674	7.34704	204.29970753352666
giogo	IT	45.69172	9.97757	boggialla	IT	45.12219	7.51552	202.3571361952663
giogo	IT	45.69172	9.97757	tuglie	IT	45.30256	7.44628	201.97287808659348
giogo	IT	45.69172	9.97757	cretaz	IT	45.61651	7.34047	205.12704702083835
case pozzi	IT	44.71603	10.48128	bivio lugnano	IT	43.37386	12.20107	202.88822791545988
case pozzi	IT	44.71603	10.48128	croce di castiglione	IT	43.40211	12.21627	201.4006701677018
case pozzi	IT	44.71603	10.48128	osteria delle noci	IT	43.13333	11.72935	202.3868735675785
case pozzi	IT	44.71603	10.48128	calpino	IT	43.69353	12.64583	206.61859728610602
case pozzi	IT	44.71603	10.48128	cinquevie	IT	43.43027	12.25043	201.0269643376664
case pozzi	IT	44.71603	10.48128	cornetto	IT	43.37367	12.25121	205.63924741075024
santa maria uno	IT	42.58769	13.74216	rullato	IT	43.94629	12.07818	202.41159004344271
santa maria uno	IT	42.58769	13.74216	becarino	IT	43.72414	11.73471	206.1069503672912
santa maria uno	IT	42.58769	13.74216	castell'in villa	IT	43.36363	11.46827	204.11406461354605
santa maria uno	IT	42.58769	13.74216	ansedonia	IT	42.40977	11.28365	202.51773567788698
santa maria uno	IT	42.58769	13.74216	ponte a tressa	IT	43.25158	11.39514	204.86815670078474
santa maria uno	IT	42.58769	13.74216	nociaccia	IT	41.02599	14.98944	202.09002472740363
santa maria uno	IT	42.58769	13.74216	volpaio	IT	42.90225	11.32599	200.3722646845687
santa maria uno	IT	42.58769	13.74216	sovignano	IT	43.18333	11.41667	200.70166698537182
santa maria uno	IT	42.58769	13.74216	solata	IT	43.44205	11.56011	201.23280702739078
santa maria uno	IT	42.58769	13.74216	case saudelle di sotto	IT	40.99227	14.85703	200.03227241046847
santa maria uno	IT	42.58769	13.74216	case sant'antonio	IT	44.11068	12.37165	202.3777628798751
porrelli	IT	41.63181	13.85454	localita torre di maremma	IT	42.32623	11.61809	200.3371021586131
porrelli	IT	41.63181	13.85454	mercanzie	IT	43.14158	12.38348	206.82589324479483
porrelli	IT	41.63181	13.85454	case ciampeo	IT	43.32666	12.96242	202.15808350522704
porrelli	IT	41.63181	13.85454	fonte olivo	IT	43.47888	13.57498	206.65696168357212
porrelli	IT	41.63181	13.85454	vignaie	IT	42.96654	12.14064	204.67675277042676
porrelli	IT	41.63181	13.85454	olevole	IT	42.86776	12.08367	200.32272020025218
porrelli	IT	41.63181	13.85454	montorso	IT	43.43742	13.64295	201.5215808746415
porrelli	IT	41.63181	13.85454	solomeo	IT	43.08245	12.27636	206.95740211709065
fossa d'albero	IT	44.91396	11.71164	rustico	IT	43.50794	13.35994	204.20045204630912
fossa d'albero	IT	44.91396	11.71164	valliano	IT	43.12584	12.28175	203.98714899062358
fossa d'albero	IT	44.91396	11.71164	mercanzie	IT	43.14158	12.38348	204.2660466986621
fossa d'albero	IT	44.91396	11.71164	case ciampeo	IT	43.32666	12.96242	202.77607613541832
fossa d'albero	IT	44.91396	11.71164	bracacci	IT	43.07003	12.03378	206.64830239249073
fossa d'albero	IT	44.91396	11.71164	oscano	IT	43.15863	12.33776	201.49698389322242
fossa d'albero	IT	44.91396	11.71164	casine di paterno	IT	43.57368	13.42571	202.1125093473001
fossa d'albero	IT	44.91396	11.71164	pradellona	IT	43.47008	13.31173	205.0551692782185
campo marinello	IT	41.38014	13.33394	casa topi-gabrielli	IT	42.72833	11.65319	204.2709156359582
campo marinello	IT	41.38014	13.33394	badiola	IT	43.02609	12.31895	201.20818674772025
campo marinello	IT	41.38014	13.33394	localita bussi	IT	43.18069	12.92125	203.06951446259103
campo marinello	IT	41.38014	13.33394	ansedonia	IT	42.40977	11.28365	204.70208195073414
campo marinello	IT	41.38014	13.33394	vignaie	IT	42.96654	12.14064	201.95271346610005
campo marinello	IT	41.38014	13.33394	ronzinami	IT	42.75527	11.71469	203.0834413568095
vercalda	IT	44.12809	10.00983	casa topi-gabrielli	IT	42.72833	11.65319	204.5317468539771
vercalda	IT	44.12809	10.00983	ca' gambuto	IT	43.94369	12.55165	204.21297855662294
vercalda	IT	44.12809	10.00983	ca' ferrarese	IT	43.88589	12.56644	206.22859051425138
vercalda	IT	44.12809	10.00983	bracacci	IT	43.07003	12.03378	200.99740139012638
vercalda	IT	44.12809	10.00983	apsa	IT	43.78895	12.46399	200.01670462337674
vercalda	IT	44.12809	10.00983	ronzinami	IT	42.75527	11.71469	205.53314631698214
vercalda	IT	44.12809	10.00983	i poggi	IT	43.03922	12.00706	201.33137959471523
vercalda	IT	44.12809	10.00983	borgarucci	IT	43.02966	12.07335	206.2601068543185
vercalda	IT	44.12809	10.00983	pelito	IT	44.00706	12.58602	206.25769727922545
vercalda	IT	44.12809	10.00983	villaggio bertani	IT	44.11451	9.99832	1.7675722393228925
case ferriere	IT	43.67648	13.23599	centro h	IT	42.40097	11.43886	203.57808470585556
case ferriere	IT	43.67648	13.23599	gavello	IT	44.91367	11.29736	206.70412177895946
case ferriere	IT	43.67648	13.23599	stellata	IT	44.94567	11.42079	201.92209965769436
case ferriere	IT	43.67648	13.23599	lo spino	IT	44.43333	10.88333	205.97363085010238
case ferriere	IT	43.67648	13.23599	castel giuliano	IT	42.05504	12.12602	201.7128276113573
case ferriere	IT	43.67648	13.23599	piantacroce	IT	44.30787	10.81243	206.18893783131116
case ferriere	IT	43.67648	13.23599	ruffinosa nuova	IT	42.79137	11.07937	200.51746570639574
case ferriere	IT	43.67648	13.23599	meazzi	IT	43.82812	10.73916	201.24550771553874
case ferriere	IT	43.67648	13.23599	del borrello	IT	42.15823	14.66138	204.86689113521064
case ferriere	IT	43.67648	13.23599	bartoloni	IT	43.81505	10.70653	203.7640500651586
case ferriere	IT	43.67648	13.23599	buggiano castello	IT	43.88739	10.73191	202.38370359428367
case ferriere	IT	43.67648	13.23599	ca' bianca	IT	44.81194	11.21636	204.49444733785234
case ferriere	IT	43.67648	13.23599	tenuta pallavicini	IT	41.86291	12.75482	205.4479121453437
case ferriere	IT	43.67648	13.23599	roselli	IT	42.15789	14.67791	205.6635581459818
case ferriere	IT	43.67648	13.23599	cerretti	IT	43.72409	10.69908	204.0026607143499
case ferriere	IT	43.67648	13.23599	rovinaccia	IT	44.26623	10.78622	206.71134424517135
case ferriere	IT	43.67648	13.23599	corte brogi	IT	43.79665	10.66602	206.89809596846044
case ferriere	IT	43.67648	13.23599	genova-rulli	IT	42.16612	14.70671	206.26076781690693
case gortani	IT	45.80751	13.34888	fienilbruciato	IT	45.20331	10.87901	203.85485683422382
case gortani	IT	45.80751	13.34888	rampina	IT	45.17378	10.94157	200.43571538151718
case gortani	IT	45.80751	13.34888	incaffi	IT	45.55123	10.76146	203.0143467065483
case gortani	IT	45.80751	13.34888	san giorgio in salici	IT	45.42676	10.78906	203.53273683498085
case gortani	IT	45.80751	13.34888	piozze	IT	45.61009	10.77031	201.41163387871558
case gortani	IT	45.80751	13.34888	santi di daone	IT	46.06667	10.73333	204.29404305291376
case gortani	IT	45.80751	13.34888	cirlat	IT	46.63333	10.98333	203.83394391258
case gortani	IT	45.80751	13.34888	pralongo	IT	46.40466	10.83612	204.77205314631334
case gortani	IT	45.80751	13.34888	castion veronese	IT	45.60588	10.72663	204.8412908436799
case gortani	IT	45.80751	13.34888	ciardes	IT	46.63873	10.94178	206.9516282436611
case gortani	IT	45.80751	13.34888	bezzecca	IT	45.89704	10.71833	203.96583957467882
case gortani	IT	45.80751	13.34888	latteria san benedetto	IT	45.04797	10.94775	205.52097244456425
case gortani	IT	45.80751	13.34888	ca' belladonna	IT	45.37079	10.84014	201.15490533140937
verde	IT	45.18486	7.58616	valle santa maria	IT	45.97835	9.93062	202.65905924315152
bonizzati-fonte madonna	IT	45.41539	10.94156	pratomagno	IT	47.05486	12.14135	204.31971695380366
bonizzati-fonte madonna	IT	45.41539	10.94156	piedim	IT	46.47014	13.06362	201.6769742931718
bonizzati-fonte madonna	IT	45.41539	10.94156	begliano	IT	45.81984	13.46586	201.4019745846094
bonizzati-fonte madonna	IT	45.41539	10.94156	aip	IT	46.57275	13.00239	204.69877652403724
bonizzati-fonte madonna	IT	45.41539	10.94156	togliano	IT	46.11274	13.39365	205.39833530868617
bonizzati-fonte madonna	IT	45.41539	10.94156	localita casanuova	IT	46.05287	13.41029	204.28568649136784
bonizzati-fonte madonna	IT	45.41539	10.94156	panzano bagni	IT	45.78389	13.54361	206.53336988966245
bonizzati-fonte madonna	IT	45.41539	10.94156	weiher	IT	47.03572	12.09611	200.86819793335516
bonizzati-fonte madonna	IT	45.41539	10.94156	bombardier	IT	46.19834	13.34131	205.3626518755819
bonizzati-fonte madonna	IT	45.41539	10.94156	moggio di sopra	IT	46.40702	13.18808	205.81845847475626
bonizzati-fonte madonna	IT	45.41539	10.94156	pradielis	IT	46.27976	13.26109	203.74105101033044
cassarielli	IT	45.79731	9.63572	bonne	IT	45.62191	7.05806	201.08637453249193
cassarielli	IT	45.79731	9.63572	valgrisanche	IT	45.63333	7.06667	200.28124392222156
comugna larga	IT	45.77437	12.71172	casa praspadino	IT	46.53333	10.28333	205.1971820495206
comugna larga	IT	45.77437	12.71172	brolpasino	IT	45.12758	10.29477	201.77641356089654
comugna larga	IT	45.77437	12.71172	olzano	IT	45.71569	10.08806	203.6852714619143
comugna larga	IT	45.77437	12.71172	cavallera	IT	45.61722	10.10179	203.4456207987237
comugna larga	IT	45.77437	12.71172	corticelle pieve	IT	45.42373	10.12042	205.3296961712885
comugna larga	IT	45.77437	12.71172	persaga	IT	45.63685	10.08312	204.6798495876501
comugna larga	IT	45.77437	12.71172	averolda e finiletti	IT	45.53492	10.10277	204.50705146342742
comugna larga	IT	45.77437	12.71172	carette	IT	46.31667	10.21667	201.7755692102335
casalora di ravadese	IT	44.85545	10.38872	olmitello	IT	43.50901	12.16481	206.08042625978044
casalora di ravadese	IT	44.85545	10.38872	ca' ferrarese	IT	43.88589	12.56644	203.91460155289417
casalora di ravadese	IT	44.85545	10.38872	ponte d'arbia	IT	43.16899	11.46393	206.29400798944016
casalora di ravadese	IT	44.85545	10.38872	rigutino	IT	43.37548	11.86738	202.51548698705864
casalora di ravadese	IT	44.85545	10.38872	gricignano	IT	43.54312	12.11186	200.3976155328949
casalora di ravadese	IT	44.85545	10.38872	apsa	IT	43.78895	12.46399	203.2579689479036
casalora di ravadese	IT	44.85545	10.38872	pieve di rigutino	IT	43.38333	11.88333	202.54946133430147
casalora di ravadese	IT	44.85545	10.38872	sovignano	IT	43.18333	11.41667	203.2846664129952
casalora di ravadese	IT	44.85545	10.38872	ca' di nardo	IT	43.54718	12.16226	202.84469175833934
colombarola	IT	44.86981	9.55957	san michele prazzo	IT	44.50014	7.06833	201.18692732912345
agrimonte	IT	44.46667	10.06667	ca' gambuto	IT	43.94369	12.55165	206.42751145763512
agrimonte	IT	44.46667	10.06667	ruffinosa nuova	IT	42.79137	11.07937	203.33146402406825
agrimonte	IT	44.46667	10.06667	passerina	IT	43.52445	12.23101	202.35398163566396
agrimonte	IT	44.46667	10.06667	apsa	IT	43.78895	12.46399	205.6356930135439
agrimonte	IT	44.46667	10.06667	volpaio	IT	42.90225	11.32599	201.27648168160266
vallemartina	IT	41.47755	13.34092	valliano	IT	43.12584	12.28175	202.92325671816118
vallemartina	IT	41.47755	13.34092	mercanzie	IT	43.14158	12.38348	201.08135808709295
vallemartina	IT	41.47755	13.34092	filippanto'-vallon faggiano	IT	43.29071	13.67212	203.4405163772602
vallemartina	IT	41.47755	13.34092	fonte vetriana	IT	42.93179	11.85358	202.86305111270045
vallemartina	IT	41.47755	13.34092	oscano	IT	43.15863	12.33776	204.31100657200358
vallemartina	IT	41.47755	13.34092	i poggi	IT	43.03922	12.00706	205.43030574593416
vallemartina	IT	41.47755	13.34092	borgarucci	IT	43.02966	12.07335	201.6619744296353
vallemartina	IT	41.47755	13.34092	civitanova alta	IT	43.31619	13.67978	206.3317952334742
vallemartina	IT	41.47755	13.34092	santa maria in selva	IT	43.31957	13.39666	204.87439723864279
ghiardello	IT	44.65535	10.52547	galeotti	IT	43.61033	12.61537	203.26609705214364
ghiardello	IT	44.65535	10.52547	calpino	IT	43.69353	12.64583	200.07352163236928
ghiardello	IT	44.65535	10.52547	migliorini	IT	42.87865	11.21382	205.144651779079
ghiardello	IT	44.65535	10.52547	volpaio	IT	42.90225	11.32599	205.25420321266358
ghiardello	IT	44.65535	10.52547	canavaccio	IT	43.69376	12.69863	203.6305425584367
ghiardello	IT	44.65535	10.52547	case monteromanesco	IT	43.83494	12.80824	203.42564102237694
trinita	IT	44.53144	10.41598	galeotti	IT	43.61033	12.61537	203.37358170974008
trinita	IT	44.53144	10.41598	dolciano	IT	43.03333	11.93333	206.3596946707168
trinita	IT	44.53144	10.41598	calpino	IT	43.69353	12.64583	200.91804079721993
trinita	IT	44.53144	10.41598	montevenere	IT	43.03055	11.93746	206.80655877886366
trinita	IT	44.53144	10.41598	ruffinosa nuova	IT	42.79137	11.07937	200.709072522804
trinita	IT	44.53144	10.41598	pareti	IT	42.72842	10.37556	200.5130603493305
trinita	IT	44.53144	10.41598	canavaccio	IT	43.69376	12.69863	204.64959843461625
trinita	IT	44.53144	10.41598	case monteromanesco	IT	43.83494	12.80824	205.86966462254316
vasca	IT	41.96557	13.04739	zana	IT	40.72005	14.84203	204.01786248746384
vasca	IT	41.96557	13.04739	castell'in villa	IT	43.36363	11.46827	202.07620239617034
vasca	IT	41.96557	13.04739	bicciano	IT	43.57945	11.79371	206.5740813785618
vasca	IT	41.96557	13.04739	ponte singerna	IT	43.64585	11.99828	205.50337873757132
vasca	IT	41.96557	13.04739	palazzo dei maschi	IT	43.76667	12.56667	204.06825249079654
vasca	IT	41.96557	13.04739	solata	IT	43.44205	11.56011	204.25638400582807
vasca	IT	41.96557	13.04739	selvaperugina	IT	43.60128	12.00219	200.8858514803016
centocampi	IT	43.81773	10.88829	rustico	IT	43.50794	13.35994	201.77367191142605
centocampi	IT	43.81773	10.88829	macchia morta	IT	42.49402	12.63628	204.36575395122307
centocampi	IT	43.81773	10.88829	pantalone	IT	42.32541	12.38284	205.59657636340387
centocampi	IT	43.81773	10.88829	collazzoni	IT	42.84007	13.00544	202.8294556196631
centocampi	IT	43.81773	10.88829	caso	IT	42.70831	12.85682	201.54963420196012
centocampi	IT	43.81773	10.88829	zona artigianale industriale san carlo	IT	42.41583	12.54642	205.9362216912346
centocampi	IT	43.81773	10.88829	casine di paterno	IT	43.57368	13.42571	205.7871112855893
