242	4	784
243	7	548
244	5	893
245	8	875
246	6	324
247	6	696
248	7	317
249	6	486
250	2	467
251	8	987
252	6	406
253	8	568
254	9	657
255	8	670
256	5	119
257	6	853
258	7	885
259	2	71
260	7	534
261	8	701
262	9	986
263	7	959
264	7	92
265	9	20
266	6	790
267	4	715
268	3	259
269	10	74
270	8	16
271	6	601
272	7	214
273	7	569
274	7	973
275	4	191
276	10	870
277	11	408
278	6	520
279	6	318
280	2	467
281	3	355
282	7	571
283	7	44
284	8	9
285	8	158
286	9	464
287	6	91
288	4	199
289	6	747
290	7	827
291	8	506
292	8	609
293	6	747
294	7	63
295	4	268
296	7	900
297	8	980
298	6	43
299	5	635
300	6	698
301	5	720
302	7	44
303	6	324
304	3	834
305	8	79
306	6	391
307	6	102
308	7	527
309	4	693
310	7	895
311	5	867
312	4	854
313	8	902
314	8	612
315	10	358
316	5	867
317	6	42
318	5	295
319	1	5
320	6	388
321	7	247
322	6	1000
323	7	247
324	5	119
325	5	396
326	6	605
327	7	756
328	6	480
329	8	699
330	6	210
331	5	677
332	7	322
333	8	123
334	8	427
335	6	234
336	6	318
337	7	151
338	7	257
339	6	102
340	8	975
341	6	122
342	6	562
343	7	931
344	7	215
345	6	637
346	8	393
347	2	319
348	3	849
349	7	208
350	5	147
351	6	487
352	6	605
353	8	798
354	6	1000
355	2	319
356	5	309
357	7	330
358	9	475
359	5	583
360	6	311
361	6	613
362	7	209
363	6	587
364	10	286
365	6	311
366	9	986
367	6	135
368	8	8
369	5	177
370	6	562
371	7	138
372	4	348
373	6	356
374	4	589
375	6	176
376	6	454
377	8	701
378	8	283
379	9	642
380	6	804
381	7	775
382	6	107
383	8	699
384	6	529
385	6	719
386	8	296
387	10	428
388	5	295
389	8	338
390	9	745
391	5	921
392	6	637
393	7	444
394	6	770
395	6	486
396	4	572
397	8	533
398	9	418
399	9	830
400	6	809
401	8	916
402	5	514
403	8	530
404	5	374
405	8	283
406	5	974
407	6	668
408	10	286
409	9	811
410	5	492
411	7	816
412	7	630
413	8	258
414	7	342
415	8	662
416	7	819
417	3	280
418	8	872
419	8	296
420	7	481
421	7	651
422	10	595
423	9	368
424	9	644
425	7	130
426	7	370
427	7	392
428	9	704
429	3	849
430	9	163
431	5	985
432	6	2
433	4	565
434	7	351
435	7	865
436	7	518
437	3	355
438	8	414
439	8	30
440	8	343
441	7	479
442	7	60
443	8	224
444	6	369
445	8	568
446	6	570
447	7	99
448	7	656
449	9	655
450	8	846
451	12	795
452	8	349
453	6	637
454	5	515
455	6	1000
456	7	675
457	6	316
458	9	966
459	9	29
460	6	190
461	7	931
462	7	85
463	7	214
464	8	567
465	8	87
466	9	29
467	1	5
468	7	744
469	6	212
470	7	825
471	7	695
472	7	384
473	6	488
474	4	898
475	8	690
476	3	549
477	9	3
478	7	455
479	6	678
480	5	677
481	6	135
482	4	199
483	7	799
484	4	572
485	6	486
486	5	960
487	5	710
488	5	785
489	5	36
490	6	212
491	4	784
492	4	170
493	8	260
494	7	266
495	6	634
496	6	165
497	6	676
498	9	966
499	6	967
500	7	885
501	7	633
502	6	171
503	7	395
504	6	299
505	7	733
506	7	970
507	7	523
508	6	190
509	7	797
510	5	36
511	6	72
512	8	263
513	7	109
514	4	199
515	4	437
516	6	897
517	5	915
518	6	102
519	8	662
520	5	96
521	7	899
522	7	76
523	6	33
524	8	607
525	8	494
526	9	14
527	6	914
528	7	593
529	5	857
530	7	206
531	6	510
532	7	994
533	7	203
534	6	141
535	6	927
536	6	410
537	6	110
538	7	911
539	8	501
540	8	182
541	8	975
542	6	517
543	3	882
544	9	45
545	3	732
546	5	583
547	6	546
548	6	562
549	2	220
550	7	584
551	10	544
552	5	785
553	6	563
554	7	395
555	6	764
556	4	667
557	7	942
558	6	605
559	5	484
560	9	981
561	7	303
562	5	616
563	5	815
564	7	839
565	3	912
566	7	496
567	7	695
568	7	363
569	6	712
570	5	985
571	6	719
572	3	77
573	6	301
574	6	78
575	6	311
576	7	593
577	7	385
578	6	176
579	7	375
580	5	960
581	7	161
582	9	655
583	4	191
584	6	110
585	7	4
586	6	57
587	5	857
588	8	155
589	3	834
590	8	701
591	7	880
592	6	35
593	6	587
594	6	480
595	9	439
596	8	412
597	6	688
598	4	545
599	7	695
600	6	234
601	5	242
602	9	751
603	7	906
604	9	192
605	5	616
606	3	834
607	7	973
608	7	842
609	7	34
610	5	867
611	7	138
612	7	895
613	5	22
614	7	109
615	7	850
616	4	32
617	6	943
618	7	584
619	6	747
620	8	533
621	6	11
622	7	278
623	8	224
624	6	299
625	5	275
626	4	32
627	8	79
628	9	623
629	7	198
630	6	907
631	8	670
632	8	636
633	6	613
634	5	96
635	4	268
636	7	303
637	5	242
638	5	947
639	9	665
640	5	598
641	7	794
642	8	538
643	7	942
644	8	154
645	7	479
646	5	267
647	7	138
648	7	499
649	6	640
650	5	677
651	6	132
652	7	201
653	11	108
654	9	445
655	8	294
656	6	605
657	8	447
658	6	324
659	7	679
660	4	666
661	6	943
662	7	633
663	7	317
664	4	195
665	8	12
666	3	732
667	3	882
668	5	59
669	7	485
670	7	367
671	4	715
672	5	295
673	6	803
674	6	324
675	6	770
676	5	968
677	4	429
678	5	711
679	6	613
680	7	860
681	6	171
682	9	734
683	6	988
684	6	93
685	4	572
686	8	362
687	7	911
688	5	921
689	3	146
690	7	351
691	7	111
692	7	380
693	3	250
694	6	877
695	6	688
696	5	985
697	5	893
698	5	242
699	7	432
700	7	742
701	7	523
702	8	513
703	6	93
704	8	232
705	6	770
706	7	485
707	6	713
708	7	993
709	8	922
710	4	693
711	4	572
712	5	515
713	5	83
714	5	309
715	3	355
716	10	207
717	7	63
718	8	652
719	5	374
720	4	543
721	8	557
722	7	351
723	6	26
724	8	521
725	7	683
726	7	571
727	7	490
728	6	316
729	7	592
730	8	963
731	6	741
732	2	19
733	6	132
734	8	782
735	6	244
736	6	487
737	10	40
738	7	490
739	7	651
740	7	518
741	5	960
742	6	42
743	7	799
744	6	676
745	8	856
746	10	262
747	5	626
748	4	304
749	7	547
750	10	945
751	8	282
752	8	507
753	7	126
754	9	789
755	7	656
756	6	350
757	7	392
758	5	664
759	6	650
760	6	486
761	6	410
762	7	592
763	9	284
764	5	482
765	8	950
766	7	4
767	7	335
768	7	735
769	6	962
770	5	433
771	7	658
772	7	536
773	8	722
774	6	529
775	6	971
776	7	85
777	7	376
778	8	158
779	6	714
780	7	925
781	7	679
782	7	890
783	7	895
784	3	549
785	4	281
786	7	206
787	6	817
788	7	959
789	8	706
790	5	968
791	7	516
792	8	937
793	6	570
794	6	91
795	11	173
796	5	711
797	6	758
798	7	394
799	6	11
800	6	121
801	8	892
802	5	748
803	5	22
804	5	556
805	7	130
806	5	893
807	6	719
808	7	60
809	5	915
810	7	793
811	8	500
812	6	601
813	7	675
814	4	32
815	4	417
816	6	196
817	5	396
818	8	213
819	6	171
820	7	127
821	7	504
822	8	470
823	6	676
824	7	46
825	6	221
826	8	691
827	6	634
828	6	331
829	7	681
830	8	235
831	7	661
832	8	916
833	6	613
834	2	19
835	6	202
836	6	388
837	4	666
838	6	696
839	6	43
840	7	586
841	7	46
842	6	11
843	7	249
844	8	579
845	8	757
846	7	527
847	8	781
848	10	200
849	2	71
850	6	971
851	9	179
852	9	822
853	5	660
854	3	250
855	6	926
856	7	816
857	4	32
858	8	923
859	9	944
860	6	359
861	9	103
862	6	806
863	6	234
864	7	63
865	6	110
866	8	997
867	4	572
868	7	375
869	7	46
870	9	386
871	8	938
872	7	375
873	7	683
874	6	601
875	7	518
876	7	619
877	5	309
878	7	523
879	7	395
880	6	236
881	6	210
882	2	319
883	4	606
884	7	573
885	6	640
886	7	367
887	7	392
888	5	312
889	4	854
890	6	646
891	8	232
892	7	303
893	4	667
894	7	862
895	6	587
896	7	322
897	5	59
898	3	250
899	6	171
900	6	688
901	7	215
902	7	511
903	6	404
904	6	486
905	4	715
906	6	646
907	5	267
908	6	790
909	8	782
910	7	446
911	6	559
912	2	467
913	7	742
914	5	116
915	4	348
916	7	395
917	7	619
918	8	461
919	8	615
920	8	576
921	4	199
922	7	41
923	7	518
924	8	425
925	6	713
926	5	556
927	5	947
928	8	98
929	7	407
930	6	78
931	6	580
932	5	372
933	6	587
934	8	349
935	6	758
936	7	395
937	7	287
938	7	575
939	8	577
940	8	503
941	8	691
942	6	93
943	5	178
944	8	58
945	9	818
946	6	239
947	4	784
948	9	17
949	8	739
950	7	375
951	6	803
952	5	814
953	6	971
954	8	172
955	7	839
956	7	584
957	7	761
958	7	99
959	6	988
960	4	606
961	7	816
962	5	177
963	7	70
964	10	859
965	7	55
966	8	290
967	5	947
968	4	606
969	6	803
970	6	122
971	5	626
972	8	327
973	6	962
974	4	589
975	7	127
976	9	665
977	8	783
978	9	179
979	8	73
980	7	479
981	8	507
982	4	417
983	6	196
984	8	416
985	4	545
986	8	134
987	7	760
988	5	295
989	5	178
990	7	759
991	7	215
992	6	410
993	6	638
994	6	301
995	8	669
996	8	599
997	7	328
998	9	292
999	7	558
1000	5	119
