259	199	36
259	268	10
260	493	26
260	534	11
261	701	26
262	986	46
262	746	23
262	169	43
263	371	43
263	959	5
263	150	21
263	512	47
264	829	15
264	92	12
264	734	26
264	137	11
265	20	36
266	900	23
266	790	9
266	494	1
267	646	38
267	715	0
267	907	10
268	259	10
268	635	32
268	295	49
269	74	40
270	590	0
270	16	14
271	601	9
272	214	8
272	917	32
272	435	42
272	47	23
273	569	36
273	80	26
274	973	49
274	611	16
274	52	48
274	143	48
275	625	35
275	131	37
275	191	32
275	196	47
276	870	7
277	408	42
278	622	4
278	520	16
279	318	0
280	417	11
280	467	36
281	693	46
281	785	48
281	355	25
281	543	14
282	751	11
282	554	49
282	571	30
283	405	17
283	44	26
283	378	32
284	9	8
284	763	37
285	777	12
285	158	44
286	464	20
286	364	6
286	408	24
287	937	9
287	91	46
288	199	14
288	69	30
289	747	5
290	827	19
290	68	44
290	966	49
291	506	13
292	423	8
292	609	13
292	998	44
293	239	13
293	747	35
293	957	47
294	109	36
294	973	17
294	865	9
294	655	25
294	63	14
295	388	43
295	988	45
295	672	19
295	268	49
295	43	32
295	318	32
296	900	2
296	386	0
296	142	0
296	419	48
296	887	48
297	980	15
297	628	11
298	7	35
298	742	11
298	43	42
299	624	31
299	635	0
299	504	44
299	117	25
300	698	25
300	769	47
301	573	2
301	107	23
301	720	38
301	914	17
301	994	23
302	44	28
303	561	11
303	636	5
303	324	31
303	892	0
304	36	43
304	834	23
304	748	35
305	655	28
305	79	32
306	391	12
306	202	29
306	569	34
307	102	6
308	884	49
308	878	37
308	88	14
308	527	0
309	356	27
309	57	4
309	693	2
309	33	11
309	714	5
309	2	36
309	877	7
310	631	40
310	499	46
310	895	19
310	392	28
311	365	49
311	360	22
311	575	28
311	867	13
312	854	14
312	672	13
312	888	13
313	902	11
314	612	46
314	924	32
315	358	37
316	457	41
316	867	30
316	728	45
317	769	42
317	42	16
317	663	5
317	776	3
317	248	20
317	136	24
318	295	32
318	391	35
318	336	42
318	279	0
319	882	6
319	5	17
319	355	34
319	347	9
320	388	27
321	353	16
321	247	47
321	218	32
322	955	20
322	1000	45
322	896	12
322	332	12
323	247	31
324	119	2
324	85	48
324	303	31
324	81	24
324	240	13
324	246	11
324	658	17
324	674	31
325	396	25
325	109	17
326	605	36
327	420	35
327	756	33
327	972	39
328	480	9
328	997	37
329	699	48
329	585	23
330	6	29
330	210	19
330	357	22
331	677	15
331	764	4
331	828	8
332	322	12
332	462	44
332	521	2
333	123	21
333	113	12
334	427	42
335	234	5
335	203	34
335	767	11
336	318	42
336	652	5
337	47	3
337	151	25
338	609	7
338	257	40
338	389	13
339	993	4
339	160	48
339	102	18
340	975	27
341	481	5
341	122	6
342	562	8
342	414	41
342	172	41
343	440	11
343	931	10
344	225	40
344	215	17
345	111	46
345	637	18
345	975	20
346	393	36
346	692	9
347	319	9
348	915	43
348	59	42
348	372	45
348	849	7
349	937	34
349	208	23
349	452	41
349	603	48
349	934	1
350	147	7
350	926	27
350	127	17
350	946	11
350	672	27
350	756	20
351	690	17
351	182	43
351	722	5
351	434	47
351	487	49
352	388	33
352	605	30
352	228	19
353	159	6
353	321	16
353	51	42
353	501	6
353	798	43
354	990	19
354	1000	29
355	437	24
355	191	22
355	281	25
355	319	34
355	715	23
356	193	28
356	855	39
356	33	14
356	309	27
356	373	0
357	330	22
358	211	19
358	475	0
358	315	37
359	583	30
359	860	10
360	650	37
360	311	22
361	84	3
361	613	4
362	686	26
362	209	5
363	568	8
363	587	9
364	286	6
364	230	39
365	843	26
365	311	49
366	986	4
366	207	16
367	886	47
367	817	16
367	456	17
367	670	49
367	135	34
367	136	33
368	8	2
368	423	22
369	4	34
369	177	35
369	444	3
369	860	3
369	908	39
370	562	38
370	184	28
370	426	13
371	138	43
371	263	43
372	121	15
372	348	45
372	932	25
372	6	50
373	706	4
373	356	0
374	404	17
374	589	16
374	719	3
375	872	47
375	950	29
375	868	12
375	176	48
375	579	29
376	880	21
376	454	20
376	777	44
377	701	17
377	439	15
378	283	32
379	642	16
380	692	8
380	804	35
380	636	38
381	775	4
382	862	49
382	107	29
383	916	29
383	699	1
384	529	33
384	472	17
385	719	15
385	577	45
385	151	44
386	438	9
386	296	0
386	870	37
386	940	17
387	428	7
387	848	30
388	893	25
388	352	33
388	320	27
388	295	43
388	836	20
389	338	13
390	745	29
390	399	21
390	173	5
391	921	21
391	318	35
391	306	12
391	237	22
392	637	47
392	887	32
392	310	28
392	757	41
392	214	11
392	427	47
393	444	5
393	566	28
393	346	36
394	886	26
394	770	11
394	798	47
394	183	40
395	916	1
395	554	39
395	879	20
395	673	38
395	486	41
395	936	9
395	503	3
396	572	1
396	817	3
396	640	8
396	484	35
396	325	25
397	533	29
398	418	4
399	830	47
399	390	21
400	809	35
400	569	44
401	916	10
402	514	12
403	530	12
404	881	24
404	217	26
404	374	17
404	903	15
405	581	32
405	283	17
406	252	13
406	974	31
407	668	18
407	929	47
407	432	20
408	286	24
408	277	42
409	811	12
409	644	25
410	492	42
410	992	46
410	64	13
410	761	8
410	559	17
410	536	39
411	816	49
412	630	50
412	596	13
413	30	43
413	258	2
414	438	35
414	342	41
415	662	40
416	819	23
416	984	44
416	194	22
417	982	22
417	815	12
417	280	11
418	872	21
418	224	44
418	398	4
419	296	48
419	74	7
419	438	2
420	481	12
420	469	3
420	327	35
421	805	25
421	513	13
421	651	20
422	595	29
423	368	22
423	292	8
424	644	15
424	498	35
425	130	43
425	924	19
426	370	13
427	392	47
427	334	42
428	704	13
428	387	7
429	849	2
429	677	28
430	163	11
430	702	41
431	985	44
432	407	20
432	793	13
432	2	19
432	699	12
433	616	42
433	565	21
433	770	6
434	351	47
434	855	43
435	865	20
435	272	42
436	592	11
436	518	33
437	157	0
437	355	24
437	515	50
438	419	2
438	386	9
438	414	35
439	377	15
439	30	35
439	595	40
439	226	8
440	866	34
440	343	11
441	479	26
441	783	28
442	60	10
442	29	40
443	248	4
443	224	37
444	829	16
444	369	3
444	393	5
445	568	48
445	654	45
446	807	42
446	910	43
446	570	30
447	20	48
447	657	46
447	99	3
448	507	11
448	103	28
448	656	9
449	655	37
450	846	33
451	795	44
452	349	41
453	637	33
453	662	47
454	376	20
454	515	13
454	76	28
455	238	21
455	1000	23
455	104	32
455	478	4
455	156	2
456	675	42
456	367	17
457	63	48
457	120	13
457	316	41
458	54	1
458	966	46
459	29	19
459	977	45
460	190	38
460	578	48
460	776	26
461	918	48
461	816	32
461	931	32
462	332	44
462	762	12
462	85	26
463	214	17
463	820	11
464	986	7
464	145	21
464	567	49
464	286	20
465	49	27
465	87	44
466	29	40
467	77	20
467	146	49
467	912	17
467	5	26
467	280	36
467	250	28
468	999	12
468	744	6
469	212	12
469	420	3
469	641	25
470	822	43
470	825	29
471	695	24
472	384	17
473	232	17
473	640	32
473	488	4
473	793	0
474	898	18
474	24	31
475	358	0
475	690	34
476	177	17
476	549	31
477	978	31
477	3	32
478	455	4
479	980	13
479	877	41
479	678	35
479	441	26
479	645	49
480	677	14
480	594	28
480	328	9
480	863	19
481	135	10
481	56	23
481	420	12
481	341	5
482	764	33
482	199	14
483	15	28
483	799	44
484	396	35
484	35	38
484	572	44
484	90	25
484	559	46
485	706	19
485	625	32
485	669	31
485	486	9
486	960	42
486	395	41
486	485	9
486	104	14
486	760	4
486	67	2
486	249	29
486	904	43
487	351	49
487	736	38
487	710	35
488	473	4
488	785	33
489	799	27
489	206	30
489	36	23
490	727	31
490	212	9
490	738	8
491	784	43
491	90	47
492	170	43
492	410	42
493	830	14
493	260	26
494	266	1
494	103	29
494	525	5
495	125	29
495	885	8
495	634	44
496	566	8
496	165	23
496	743	46
497	198	25
497	676	45
497	81	41
498	424	35
498	966	13
498	197	17
499	967	13
499	310	46
499	648	28
500	885	32
500	142	0
500	540	5
500	811	38
501	353	6
501	44	38
501	633	7
501	539	48
502	171	9
503	395	3
503	15	19
503	940	40
503	800	18
503	586	23
504	821	24
504	299	44
505	733	12
505	950	22
506	251	45
506	771	26
506	970	40
506	291	13
507	752	5
507	523	44
507	97	22
507	981	17
507	448	11
508	190	13
509	793	7
509	791	8
509	797	27
510	36	18
510	531	49
511	72	11
511	942	45
511	902	34
512	263	47
512	56	8
512	164	26
513	109	11
513	421	13
513	702	1
514	234	26
514	102	25
514	199	17
514	116	34
514	190	6
514	402	12
515	437	50
515	712	24
515	454	13
515	216	24
515	21	8
516	707	10
516	897	48
516	791	22
517	63	35
517	542	19
517	915	9
518	923	45
518	436	33
518	102	35
518	740	15
518	875	29
519	662	50
519	657	3
520	96	16
520	278	16
521	332	2
521	899	18
521	670	1
521	724	43
522	73	41
522	76	37
523	507	44
523	701	49
523	33	49
523	878	8
524	607	5
525	494	5
526	14	5
527	308	0
527	846	10
527	914	21
528	593	44
528	76	39
529	857	3
529	215	43
529	384	33
529	774	7
530	206	45
530	403	12
531	510	49
532	994	38
533	203	20
533	620	34
533	397	29
533	846	27
534	260	11
534	141	17
535	906	21
535	927	2
536	772	21
536	410	39
536	8	11
537	38	16
537	110	4
537	707	40
538	642	16
538	911	45
538	673	34
538	662	24
539	501	48
540	500	5
540	182	34
540	112	6
541	975	33
541	690	7
542	517	19
542	902	41
543	720	8
543	281	14
543	96	43
543	882	8
543	22	15
544	45	13
544	551	4
545	985	42
545	732	12
545	598	40
546	583	20
546	547	23
547	546	23
547	127	48
547	749	17
548	562	36
548	243	26
549	476	31
549	784	42
549	220	14
550	584	25
551	544	4
551	964	39
552	203	29
552	785	11
553	563	45
553	130	28
554	282	49
554	214	24
554	395	39
555	87	28
555	764	36
556	667	5
556	926	37
556	804	42
557	942	27
557	721	2
558	605	25
558	999	14
559	911	27
559	410	17
559	484	46
560	981	40
561	618	14
561	303	11
562	616	26
562	342	8
562	370	38
562	676	13
562	62	29
562	548	36
563	815	35
563	553	45
564	839	26
565	433	21
565	912	25
565	147	39
566	393	28
566	496	8
567	695	16
567	464	49
567	214	17
568	891	15
568	253	25
568	445	48
568	363	8
569	712	17
569	400	44
569	306	34
569	273	36
570	985	28
570	793	17
570	446	30
570	968	27
570	895	45
571	719	11
571	726	21
571	282	30
571	916	11
572	685	41
572	867	33
572	484	44
572	77	9
572	711	42
572	396	1
573	161	47
573	73	49
573	301	2
573	884	40
574	78	31
575	311	28
575	938	3
576	182	12
576	920	31
576	593	7
577	385	45
577	939	3
578	460	48
578	176	20
578	727	29
578	619	27
579	375	29
579	58	30
579	844	42
580	931	33
580	97	49
580	960	14
581	161	35
581	405	32
582	655	38
583	191	41
583	359	30
583	546	20
583	141	5
583	210	40
584	110	20
584	956	33
584	550	25
584	618	17
585	642	18
585	329	23
585	4	46
586	503	23
586	57	29
586	840	50
587	363	9
587	593	4
587	857	8
587	933	49
587	895	3
588	155	30
588	245	1
588	852	41
589	834	22
589	374	16
589	974	49
589	784	21
590	701	17
590	270	0
591	880	13
591	180	20
592	729	12
592	35	4
592	762	35
592	436	11
593	587	4
593	576	7
593	528	44
594	480	28
594	60	26
595	439	40
595	422	29
595	642	39
596	412	13
597	688	4
597	105	2
598	640	36
598	545	40
598	236	15
599	996	26
599	695	39
599	779	37
599	729	46
600	885	39
600	234	13
601	874	34
601	812	35
601	242	20
601	128	35
601	271	9
602	918	28
602	159	15
602	751	6
603	349	48
603	791	7
603	906	33
604	192	38
605	656	23
605	616	40
605	352	30
605	558	25
605	326	36
606	960	47
606	834	16
606	968	1
606	883	1
607	700	40
607	258	7
607	973	39
607	524	5
608	842	48
609	292	13
609	34	30
609	338	7
610	867	32
611	138	40
611	274	16
612	895	36
612	314	46
613	679	24
613	361	4
613	633	9
613	22	25
613	833	25
614	109	14
614	722	47
615	919	25
615	228	31
615	850	48
616	605	40
616	32	44
616	433	42
616	562	26
617	943	29
618	584	17
618	561	14
619	578	27
619	876	38
619	747	13
619	917	37
620	533	34
621	11	12
621	768	33
622	183	8
622	953	17
622	278	4
622	757	21
623	628	45
623	224	21
624	136	48
624	299	31
624	681	24
625	217	29
625	485	32
625	759	7
625	225	47
625	275	35
626	176	18
626	32	12
626	971	24
626	747	6
627	79	11
627	66	29
628	297	11
628	54	23
628	623	45
629	198	32
630	907	36
630	412	50
631	670	44
631	310	40
632	200	29
632	636	29
633	662	24
633	501	7
633	113	39
633	613	9
634	495	44
634	827	39
634	96	25
634	34	16
635	268	32
635	299	0
636	632	29
636	692	47
636	380	38
636	303	5
636	192	29
637	345	18
637	392	47
637	242	6
637	453	33
638	947	8
638	993	8
639	665	6
640	396	8
640	649	8
640	598	36
640	473	32
640	885	21
641	794	40
641	858	46
641	469	25
641	739	13
642	595	39
642	538	16
642	928	26
642	379	16
642	585	18
643	942	15
643	930	22
644	409	25
644	154	28
644	424	15
645	479	49
646	890	23
646	906	40
646	26	35
646	267	38
647	138	32
647	856	24
647	166	18
648	499	28
648	185	11
649	892	10
649	640	8
649	224	28
650	677	12
650	360	37
650	759	14
650	138	12
651	421	20
651	707	32
651	739	2
651	132	26
652	336	5
652	919	22
652	201	28
652	886	40
652	718	47
653	108	30
654	445	45
655	294	25
655	582	38
655	305	28
655	449	37
656	448	9
656	755	40
656	605	23
657	519	3
657	447	46
657	254	47
658	324	17
658	771	41
659	826	49
659	829	28
659	679	3
660	666	50
660	853	11
661	943	3
661	793	41
661	217	6
661	831	39
662	453	47
662	757	45
662	538	24
662	633	24
662	3	46
662	9	23
662	415	40
662	519	50
663	782	42
663	317	5
664	195	24
664	72	26
664	758	9
665	12	9
665	639	6
665	976	36
666	732	29
666	36	38
666	660	50
666	837	48
667	893	25
667	556	5
667	882	16
668	59	14
668	407	18
669	485	31
669	152	17
669	159	10
669	995	11
670	521	1
670	255	10
670	631	44
670	367	49
671	190	32
671	715	13
672	350	27
672	312	13
672	57	29
672	295	19
672	28	39
673	538	34
673	395	38
673	803	12
674	324	31
675	149	10
675	770	46
675	456	42
675	761	15
675	813	35
676	744	27
676	741	4
676	562	13
676	823	33
676	497	45
676	968	10
677	429	28
677	94	41
677	331	15
677	239	34
677	480	14
677	650	12
678	479	35
678	711	31
679	781	35
679	659	3
679	613	24
680	860	26
681	624	24
681	829	20
681	171	1
682	51	30
682	734	46
683	873	46
683	725	10
683	988	43
683	38	12
683	186	2
684	93	0
684	753	16
684	30	18
684	89	9
685	132	9
685	572	41
685	814	3
686	892	9
686	362	26
687	911	36
687	162	31
688	900	23
688	989	18
688	921	19
688	695	0
688	597	4
689	146	18
689	237	10
690	475	34
690	541	7
690	351	17
690	115	16
691	111	17
691	941	3
691	826	26
692	346	9
692	636	47
692	380	8
693	250	20
693	732	23
693	710	13
693	281	46
693	309	2
694	877	26
694	835	1
695	688	0
695	203	6
695	101	42
695	471	24
695	599	39
695	567	16
696	838	22
696	247	42
696	985	9
697	92	20
697	893	43
698	242	13
698	300	25
699	432	12
699	383	1
699	329	48
700	739	35
700	607	40
700	742	32
700	18	46
701	820	22
701	261	26
701	873	35
701	523	49
701	377	17
701	590	17
702	430	41
702	54	20
702	149	10
702	513	1
703	946	27
703	93	21
704	232	49
704	428	13
705	769	29
705	770	33
706	789	50
706	373	4
706	485	19
707	537	40
707	713	9
707	516	10
707	970	18
707	651	32
708	993	0
708	918	8
709	134	43
709	922	41
710	693	13
710	487	35
710	165	46
711	572	42
711	796	48
711	106	11
711	678	31
712	515	24
712	569	17
713	707	9
713	925	48
713	83	41
714	779	35
714	309	5
715	267	0
715	355	23
715	671	13
715	905	36
716	207	17
717	63	36
717	1	33
718	652	47
719	374	3
719	571	11
719	385	15
719	53	36
719	807	21
720	301	38
720	543	8
721	557	2
722	614	47
722	204	21
722	192	13
722	351	5
722	773	5
723	26	23
723	252	44
724	521	43
725	683	10
726	830	22
726	571	21
727	578	29
727	124	44
727	490	31
728	316	45
728	769	36
729	599	46
729	592	12
730	963	31
731	741	13
731	187	14
732	693	23
732	545	12
732	19	20
732	666	29
733	132	37
733	505	12
734	264	26
734	682	46
734	782	0
735	768	39
735	244	27
736	16	16
736	487	38
737	40	1
738	490	8
739	641	13
739	700	35
739	651	2
739	949	48
740	518	15
741	960	5
741	676	4
741	731	13
741	812	28
742	700	32
742	298	11
742	42	8
742	241	21
742	913	36
743	496	46
743	799	38
744	468	6
744	676	27
745	856	19
745	390	29
746	262	23
747	626	6
747	619	13
747	293	35
747	289	5
748	304	35
748	802	32
749	547	17
750	945	29
751	602	6
751	282	11
752	781	35
752	507	5
753	126	40
753	684	16
754	789	7
755	656	40
756	350	20
756	327	33
756	229	32
757	392	41
757	622	21
757	662	45
757	845	5
758	664	9
758	943	41
758	797	30
758	935	9
759	625	7
759	650	14
759	990	16
759	15	7
760	486	4
760	987	48
761	246	12
761	410	8
761	957	3
761	675	15
762	462	12
762	592	35
763	284	37
764	176	41
764	331	4
764	555	36
764	482	33
765	950	2
765	939	43
766	4	26
767	335	11
768	621	33
768	735	39
768	17	49
769	728	36
769	962	14
769	300	47
769	705	29
769	317	42
769	879	46
770	433	6
770	394	11
770	705	33
770	675	46
771	901	21
771	506	26
771	658	41
771	241	47
772	174	34
772	536	21
772	82	4
773	722	5
774	529	7
775	971	44
775	76	26
775	381	4
776	85	31
776	317	3
776	981	19
776	460	26
776	15	29
776	148	18
776	148	5
777	376	44
777	285	12
778	158	31
779	599	37
779	246	34
779	714	35
779	123	34
780	925	20
781	922	5
781	679	35
781	847	3
781	752	35
782	150	39
782	890	0
782	734	0
782	663	42
782	786	42
782	909	3
783	8	24
783	977	18
783	441	28
783	895	42
784	947	48
784	589	21
784	549	42
784	178	26
784	491	43
784	242	18
785	552	11
785	281	48
785	488	33
786	206	26
786	782	42
786	930	43
787	817	33
788	153	1
788	959	12
789	192	2
789	211	32
789	706	50
789	754	7
789	944	32
790	968	12
790	225	49
790	236	17
790	908	32
790	99	22
790	266	9
791	603	7
791	509	8
791	516	22
792	937	30
792	48	30
792	114	25
793	432	13
793	473	0
793	661	41
793	810	3
793	201	40
793	570	17
793	509	7
794	878	11
794	167	29
794	991	4
794	91	6
794	641	40
795	173	50
795	451	44
796	711	48
797	509	27
797	758	30
798	353	43
798	394	47
799	11	27
799	743	38
799	483	44
799	489	27
800	503	18
800	121	45
801	892	15
802	748	32
803	673	12
803	177	40
803	969	1
803	951	48
803	22	38
804	556	42
804	380	35
805	130	8
805	25	2
805	136	41
805	45	29
805	421	25
806	893	39
806	88	43
806	862	19
807	719	21
807	79	19
807	446	42
808	910	47
808	60	5
809	915	35
809	239	9
809	960	23
809	400	35
810	15	23
810	793	3
811	500	38
811	409	12
812	741	28
812	75	13
812	601	35
813	675	35
814	685	3
814	32	45
814	952	16
814	160	35
815	417	12
815	563	35
816	196	36
816	856	14
816	246	11
816	461	32
816	961	32
816	411	49
817	52	16
817	367	16
817	185	28
817	396	3
817	787	33
818	213	11
818	945	3
818	189	26
819	171	29
819	416	23
820	463	11
820	127	12
820	701	22
821	1	15
821	937	5
821	504	24
822	852	28
822	470	43
823	676	33
823	58	36
824	120	46
824	958	40
824	46	10
825	470	29
825	221	26
826	691	26
826	659	49
827	634	39
827	290	19
827	12	43
828	331	8
829	659	28
829	681	20
829	444	16
829	264	15
830	235	30
830	493	14
830	84	17
830	399	47
830	726	22
831	661	39
832	916	29
833	613	25
834	19	25
834	589	22
834	304	23
834	606	16
835	215	42
835	694	1
835	202	42
836	388	20
